"Timestamp","StartedLevel","EndLevel","TimeRemainingOnEnd","JumpPressed","AKeyPressed","DKeyPressed","MKeyPressed","PercentageLevelCompleted","BoosterCollected","SpikeTouched","PoisonCollected","MainButtonPress","PauseButtonPress","ResumeButtonPress","QuitButtonPress","RestartButtonPress","InversionCollected"
"2022/10/23 5:33:13 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:13 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:15 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:15 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:15 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:20 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:21 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:21 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:21 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:22 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:22 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:23 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:23 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:24 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/23 5:33:24 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:24 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:24 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:24 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:26 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:26 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:27 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:29 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:29 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:29 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:33:30 PM MDT","","","","","","","","","","","","","","","","Level1",""
"2022/10/23 5:33:31 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:33:34 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:34 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:36 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:37 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:40 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:41 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:41 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:41 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:41 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:43 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:43 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:43 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:44 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:44 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:45 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:45 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:45 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:46 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:46 PM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/23 5:33:46 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:47 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:47 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:48 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:48 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:48 PM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/23 5:33:50 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:51 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:52 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:52 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:52 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:52 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:52 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:53 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:53 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:53 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:54 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:55 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:56 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:56 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:33:57 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:57 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:57 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:57 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:33:57 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:58 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:33:58 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:34:00 PM MDT","","","","","","","","Level1_0.157844","","","","","","","","",""
"2022/10/23 5:34:01 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:02 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:04 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:04 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:07 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:07 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:10 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:13 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:34:13 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:34:13 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:34:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:22 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:34:22 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:34:23 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:23 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:34:24 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:34:45 PM MDT","","","","","","","","","","","","","","","Level1","",""
"2022/10/23 5:34:46 PM MDT","","","","","","","","","","","","Level2","","","","",""
"2022/10/23 5:34:47 PM MDT","Level2","","","","","","","","","","","","","","","",""
"2022/10/23 5:34:51 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:52 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:34:52 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","","","","","","Level2","","","","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:34:54 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:34:55 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:56 PM MDT","","","","","","","","","","","","","","","Level1","",""
"2022/10/23 5:34:57 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:57 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:57 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:34:58 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:34:58 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:58 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:34:59 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:35:00 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:00 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:01 PM MDT","","","","","","","","","","","","","","","Level1","",""
"2022/10/23 5:35:01 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:01 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:01 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/23 5:35:02 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:02 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:03 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:03 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:03 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:04 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:04 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:04 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:04 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:04 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:05 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:06 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:06 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:06 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:06 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:07 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:07 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:07 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:07 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:08 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:08 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:08 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:08 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:09 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:09 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:09 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:09 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:10 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:10 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:10 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:10 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:10 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:10 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:11 PM MDT","","","","","","","","","Level2","","","","","","","",""
"2022/10/23 5:35:11 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:11 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:11 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:12 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:12 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:35:12 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:35:12 PM MDT","","","","","","","","","Level2","","","","","","","",""
"2022/10/23 5:35:13 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:13 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:14 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:14 PM MDT","","","","","","","","","Level2","","","","","","","",""
"2022/10/23 5:35:14 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:35:16 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:35:17 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:17 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:17 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:17 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:17 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:18 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:18 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:18 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:35:19 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:35:20 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:21 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:21 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:23 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:25 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:26 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:26 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:27 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:27 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:27 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:28 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:29 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:35:30 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:31 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:35:32 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:32 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:33 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:34 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:35 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:35 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:37 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:35:38 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:39 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:39 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:40 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:35:40 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:35:42 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:42 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:45 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:35:48 PM MDT","","","","","","","","","","","","","","Level1","","",""
"2022/10/23 5:35:49 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:50 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:51 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:35:54 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:35:55 PM MDT","","","","","","","","","","","","","","","Level1","",""
"2022/10/23 5:35:56 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/23 5:36:04 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:36:04 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:08 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:36:08 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:36:08 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:09 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:09 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:36:09 PM MDT","","","","","","","","","","","","","","","Level1","",""
"2022/10/23 5:36:09 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:10 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/23 5:36:12 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:36:13 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:36:13 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:36:13 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:36:14 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:36:15 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:16 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:16 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:16 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:36:17 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:36:17 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:18 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:18 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:18 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:36:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:36:19 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:36:25 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:36:25 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:36:27 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:27 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:27 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:27 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:36:29 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:29 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:30 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:30 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:30 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:31 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:31 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:32 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:33 PM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/23 5:36:34 PM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/23 5:36:34 PM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/23 5:36:35 PM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/23 5:36:35 PM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/23 5:36:35 PM MDT","","","","","","","","","Level2","","","","","","","",""
"2022/10/23 5:36:35 PM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/23 5:36:36 PM MDT","Level4","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:36 PM MDT","","","","","","","","","","","","Level4","","","","",""
"2022/10/23 5:36:38 PM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/23 5:36:38 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:38 PM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/23 5:36:40 PM MDT","","","","","","","","","","","","","Level2","","","",""
"2022/10/23 5:36:41 PM MDT","","","","","","","","","","","","","","","Level2","",""
"2022/10/23 5:36:43 PM MDT","","","","","","","","","","","","Level2","","","","",""
"2022/10/23 5:36:43 PM MDT","Level2","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:45 PM MDT","","","","","","","","","","","","","Level2","","","",""
"2022/10/23 5:36:46 PM MDT","","","","","","","","","","","","Level3","","","","",""
"2022/10/23 5:36:46 PM MDT","Level3","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:47 PM MDT","","","","","","","","","","","","","","","Level2","",""
"2022/10/23 5:36:47 PM MDT","","","","","","","","","","","","Level4","","","","",""
"2022/10/23 5:36:47 PM MDT","Level4","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:52 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:52 PM MDT","","","","","","","","","","","","","Level4","","","",""
"2022/10/23 5:36:52 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:52 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:52 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:53 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:53 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:53 PM MDT","","","","","","","","","","","","","","","Level4","",""
"2022/10/23 5:36:53 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:54 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:54 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:54 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:54 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:36:54 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:54 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:55 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:55 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:56 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:56 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:56 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:57 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:58 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:36:58 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:58 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:36:58 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:36:59 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:36:59 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:59 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:36:59 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:36:59 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:36:59 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:00 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:37:00 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:00 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:01 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:37:01 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:01 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:37:01 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:37:02 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:02 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:37:02 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:37:02 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:04 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:04 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:05 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:37:05 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:06 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:07 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:09 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:37:09 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:10 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:11 PM MDT","","","","","","","","","","","","","","","","","Level3"
"2022/10/23 5:37:11 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:12 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:13 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:15 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:15 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:15 PM MDT","","","","Level1","","","","","","","","","","","","",""
